,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
47,-117.0,-9.0,-82.0,-93.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-117.0,-40.0,-83.0,-40.0,-84.0,-117.0,-72.0,-84.0,-66.0,-56.0,-90.0,-11.0,-93.0,-38.0,-40.0,-94.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,-117.0,-110.0,-36.0,-57.0,-49.0,-95.0,-50.0,-48.0,0.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-117.0,-16.0,-117.0,-86.0,-41.0,-38.0,-16.0,-57.0,-103.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-117.0,-72.0,-22.0,-99.0,-63.0,-117.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-117.0,-16.0,-99.0,-83.0,-51.0,-106.0,-60.0,-83.0,-43.0,-117.0,-70.0,-96.0,-34.0,-23.0,-66.0,-40.0
48,-67.0,-9.0,-67.0,-67.0,-44.0,-61.0,-42.0,-60.0,-44.0,-67.0,-54.0,-67.0,-40.0,-67.0,-40.0,-67.0,-67.0,-67.0,-67.0,-66.0,-56.0,-67.0,-11.0,-67.0,-38.0,-40.0,-67.0,-46.0,-25.0,-18.0,-3.0,-47.0,-67.0,-57.0,-37.0,-57.0,-67.0,-28.0,-67.0,-67.0,-67.0,-36.0,-57.0,-49.0,-67.0,-50.0,-48.0,-67.0,0.0,-67.0,-64.0,-64.0,-39.0,-35.0,-67.0,-16.0,-67.0,-67.0,-41.0,-38.0,-16.0,-57.0,-67.0,-63.0,-41.0,-67.0,-67.0,-16.0,-22.0,-34.0,-25.0,-67.0,-67.0,-22.0,-67.0,-63.0,-67.0,-67.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-67.0,-16.0,-67.0,-67.0,-51.0,-67.0,-60.0,-67.0,-43.0,-67.0,-67.0,-67.0,-34.0,-23.0,-66.0,-40.0
49,-84.0,-9.0,-82.0,-84.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-84.0,-40.0,-83.0,-40.0,-84.0,-84.0,-72.0,-84.0,-66.0,-56.0,-84.0,-11.0,-84.0,-38.0,-40.0,-84.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-84.0,-84.0,-84.0,-36.0,-57.0,-49.0,-84.0,-50.0,-48.0,-84.0,-67.0,0.0,-64.0,-64.0,-39.0,-35.0,-84.0,-16.0,-84.0,-84.0,-41.0,-38.0,-16.0,-57.0,-84.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-84.0,-72.0,-22.0,-84.0,-63.0,-84.0,-84.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-84.0,-16.0,-84.0,-83.0,-51.0,-84.0,-60.0,-83.0,-43.0,-84.0,-70.0,-84.0,-34.0,-23.0,-66.0,-40.0
50,-64.0,-9.0,-64.0,-64.0,-44.0,-61.0,-42.0,-60.0,-44.0,-64.0,-54.0,-64.0,-40.0,-64.0,-40.0,-64.0,-64.0,-64.0,-64.0,-64.0,-56.0,-64.0,-11.0,-64.0,-38.0,-40.0,-64.0,-46.0,-25.0,-18.0,-3.0,-47.0,-64.0,-57.0,-37.0,-57.0,-64.0,-28.0,-64.0,-64.0,-64.0,-36.0,-57.0,-49.0,-64.0,-50.0,-48.0,-64.0,-64.0,-64.0,0.0,-64.0,-39.0,-35.0,-64.0,-16.0,-64.0,-64.0,-41.0,-38.0,-16.0,-57.0,-64.0,-63.0,-41.0,-64.0,-64.0,-16.0,-22.0,-34.0,-25.0,-64.0,-64.0,-22.0,-64.0,-63.0,-64.0,-64.0,-61.0,-40.0,-48.0,-34.0,-64.0,-33.0,-64.0,-16.0,-64.0,-64.0,-51.0,-64.0,-60.0,-64.0,-43.0,-64.0,-64.0,-64.0,-34.0,-23.0,-64.0,-40.0
51,-64.0,-9.0,-64.0,-64.0,-44.0,-61.0,-42.0,-60.0,-44.0,-64.0,-54.0,-64.0,-40.0,-64.0,-40.0,-64.0,-64.0,-64.0,-64.0,-64.0,-56.0,-64.0,-11.0,-64.0,-38.0,-40.0,-64.0,-46.0,-25.0,-18.0,-3.0,-47.0,-64.0,-57.0,-37.0,-57.0,-64.0,-28.0,-64.0,-64.0,-64.0,-36.0,-57.0,-49.0,-64.0,-50.0,-48.0,-64.0,-64.0,-64.0,-64.0,0.0,-39.0,-35.0,-64.0,-16.0,-64.0,-64.0,-41.0,-38.0,-16.0,-57.0,-64.0,-63.0,-41.0,-64.0,-64.0,-16.0,-22.0,-34.0,-25.0,-64.0,-64.0,-22.0,-64.0,-63.0,-64.0,-64.0,-61.0,-40.0,-48.0,-34.0,-64.0,-33.0,-64.0,-16.0,-64.0,-64.0,-51.0,-64.0,-60.0,-64.0,-43.0,-64.0,-64.0,-64.0,-34.0,-23.0,-64.0,-40.0
52,-39.0,-9.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-11.0,-39.0,-38.0,-39.0,-39.0,-39.0,-25.0,-18.0,-3.0,-39.0,-39.0,-39.0,-37.0,-39.0,-39.0,-28.0,-39.0,-39.0,-39.0,-36.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,0.0,-35.0,-39.0,-16.0,-39.0,-39.0,-39.0,-38.0,-16.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-16.0,-22.0,-34.0,-25.0,-39.0,-39.0,-22.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-34.0,-39.0,-33.0,-39.0,-16.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-34.0,-23.0,-39.0,-39.0
53,-35.0,-9.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-11.0,-35.0,-35.0,-35.0,-35.0,-35.0,-25.0,-18.0,-3.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-28.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,0.0,-35.0,-16.0,-35.0,-35.0,-35.0,-35.0,-16.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-16.0,-22.0,-34.0,-25.0,-35.0,-35.0,-22.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-34.0,-35.0,-33.0,-35.0,-16.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-34.0,-23.0,-35.0,-35.0
54,-125.0,-9.0,-82.0,-93.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-123.0,-40.0,-83.0,-40.0,-84.0,-117.0,-72.0,-84.0,-66.0,-56.0,-90.0,-11.0,-93.0,-38.0,-40.0,-94.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,-132.0,-110.0,-36.0,-57.0,-49.0,-95.0,-50.0,-48.0,-117.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,0.0,-16.0,-125.0,-86.0,-41.0,-38.0,-16.0,-57.0,-103.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-132.0,-72.0,-22.0,-99.0,-63.0,-132.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-117.0,-16.0,-99.0,-83.0,-51.0,-106.0,-60.0,-83.0,-43.0,-131.0,-70.0,-96.0,-34.0,-23.0,-66.0,-40.0
55,-16.0,-9.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-11.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-3.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,0.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0
56,-125.0,-9.0,-82.0,-93.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-123.0,-40.0,-83.0,-40.0,-84.0,-117.0,-72.0,-84.0,-66.0,-56.0,-90.0,-11.0,-93.0,-38.0,-40.0,-94.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,-125.0,-110.0,-36.0,-57.0,-49.0,-95.0,-50.0,-48.0,-117.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-125.0,-16.0,0.0,-86.0,-41.0,-38.0,-16.0,-57.0,-103.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-125.0,-72.0,-22.0,-99.0,-63.0,-125.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-117.0,-16.0,-99.0,-83.0,-51.0,-106.0,-60.0,-83.0,-43.0,-125.0,-70.0,-96.0,-34.0,-23.0,-66.0,-40.0
57,-86.0,-9.0,-82.0,-86.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-86.0,-40.0,-83.0,-40.0,-84.0,-86.0,-72.0,-84.0,-66.0,-56.0,-86.0,-11.0,-86.0,-38.0,-40.0,-86.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-86.0,-86.0,-86.0,-36.0,-57.0,-49.0,-86.0,-50.0,-48.0,-86.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-86.0,-16.0,-86.0,0.0,-41.0,-38.0,-16.0,-57.0,-86.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-86.0,-72.0,-22.0,-86.0,-63.0,-86.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-86.0,-16.0,-86.0,-83.0,-51.0,-86.0,-60.0,-83.0,-43.0,-86.0,-70.0,-86.0,-34.0,-23.0,-66.0,-40.0
58,-41.0,-9.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-40.0,-41.0,-40.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-11.0,-41.0,-38.0,-40.0,-41.0,-41.0,-25.0,-18.0,-3.0,-41.0,-41.0,-41.0,-37.0,-41.0,-41.0,-28.0,-41.0,-41.0,-41.0,-36.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-39.0,-35.0,-41.0,-16.0,-41.0,-41.0,0.0,-38.0,-16.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-16.0,-22.0,-34.0,-25.0,-41.0,-41.0,-22.0,-41.0,-41.0,-41.0,-41.0,-41.0,-40.0,-41.0,-34.0,-41.0,-33.0,-41.0,-16.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-34.0,-23.0,-41.0,-40.0
59,-38.0,-9.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-11.0,-38.0,-38.0,-38.0,-38.0,-38.0,-25.0,-18.0,-3.0,-38.0,-38.0,-38.0,-37.0,-38.0,-38.0,-28.0,-38.0,-38.0,-38.0,-36.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-35.0,-38.0,-16.0,-38.0,-38.0,-38.0,0.0,-16.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-16.0,-22.0,-34.0,-25.0,-38.0,-38.0,-22.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-34.0,-38.0,-33.0,-38.0,-16.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-38.0,-34.0,-23.0,-38.0,-38.0
60,-16.0,-9.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-11.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-3.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,0.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0
61,-57.0,-9.0,-57.0,-57.0,-44.0,-57.0,-42.0,-57.0,-44.0,-57.0,-54.0,-57.0,-40.0,-57.0,-40.0,-57.0,-57.0,-57.0,-57.0,-57.0,-56.0,-57.0,-11.0,-57.0,-38.0,-40.0,-57.0,-46.0,-25.0,-18.0,-3.0,-47.0,-57.0,-57.0,-37.0,-57.0,-57.0,-28.0,-57.0,-57.0,-57.0,-36.0,-57.0,-49.0,-57.0,-50.0,-48.0,-57.0,-57.0,-57.0,-57.0,-57.0,-39.0,-35.0,-57.0,-16.0,-57.0,-57.0,-41.0,-38.0,-16.0,0.0,-57.0,-57.0,-41.0,-57.0,-57.0,-16.0,-22.0,-34.0,-25.0,-57.0,-57.0,-22.0,-57.0,-57.0,-57.0,-57.0,-57.0,-40.0,-48.0,-34.0,-57.0,-33.0,-57.0,-16.0,-57.0,-57.0,-51.0,-57.0,-57.0,-57.0,-43.0,-57.0,-57.0,-57.0,-34.0,-23.0,-57.0,-40.0
62,-103.0,-9.0,-82.0,-93.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-103.0,-40.0,-83.0,-40.0,-84.0,-103.0,-72.0,-84.0,-66.0,-56.0,-90.0,-11.0,-93.0,-38.0,-40.0,-94.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,-103.0,-103.0,-36.0,-57.0,-49.0,-95.0,-50.0,-48.0,-103.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-103.0,-16.0,-103.0,-86.0,-41.0,-38.0,-16.0,-57.0,0.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,-103.0,-72.0,-22.0,-99.0,-63.0,-103.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-103.0,-16.0,-99.0,-83.0,-51.0,-103.0,-60.0,-83.0,-43.0,-103.0,-70.0,-96.0,-34.0,-23.0,-66.0,-40.0
63,-63.0,-9.0,-63.0,-63.0,-44.0,-61.0,-42.0,-60.0,-44.0,-63.0,-54.0,-63.0,-40.0,-63.0,-40.0,-63.0,-63.0,-63.0,-63.0,-63.0,-56.0,-63.0,-11.0,-63.0,-38.0,-40.0,-63.0,-46.0,-25.0,-18.0,-3.0,-47.0,-63.0,-57.0,-37.0,-57.0,-63.0,-28.0,-63.0,-63.0,-63.0,-36.0,-57.0,-49.0,-63.0,-50.0,-48.0,-63.0,-63.0,-63.0,-63.0,-63.0,-39.0,-35.0,-63.0,-16.0,-63.0,-63.0,-41.0,-38.0,-16.0,-57.0,-63.0,0.0,-41.0,-63.0,-63.0,-16.0,-22.0,-34.0,-25.0,-63.0,-63.0,-22.0,-63.0,-63.0,-63.0,-63.0,-61.0,-40.0,-48.0,-34.0,-63.0,-33.0,-63.0,-16.0,-63.0,-63.0,-51.0,-63.0,-60.0,-63.0,-43.0,-63.0,-63.0,-63.0,-34.0,-23.0,-63.0,-40.0
64,-41.0,-9.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-40.0,-41.0,-40.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-11.0,-41.0,-38.0,-40.0,-41.0,-41.0,-25.0,-18.0,-3.0,-41.0,-41.0,-41.0,-37.0,-41.0,-41.0,-28.0,-41.0,-41.0,-41.0,-36.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-39.0,-35.0,-41.0,-16.0,-41.0,-41.0,-41.0,-38.0,-16.0,-41.0,-41.0,-41.0,0.0,-41.0,-41.0,-16.0,-22.0,-34.0,-25.0,-41.0,-41.0,-22.0,-41.0,-41.0,-41.0,-41.0,-41.0,-40.0,-41.0,-34.0,-41.0,-33.0,-41.0,-16.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-34.0,-23.0,-41.0,-40.0
65,-71.0,-9.0,-71.0,-71.0,-44.0,-61.0,-42.0,-60.0,-44.0,-71.0,-54.0,-71.0,-40.0,-71.0,-40.0,-71.0,-71.0,-71.0,-71.0,-66.0,-56.0,-71.0,-11.0,-71.0,-38.0,-40.0,-71.0,-46.0,-25.0,-18.0,-3.0,-47.0,-71.0,-57.0,-37.0,-57.0,-71.0,-28.0,-71.0,-71.0,-71.0,-36.0,-57.0,-49.0,-71.0,-50.0,-48.0,-71.0,-67.0,-71.0,-64.0,-64.0,-39.0,-35.0,-71.0,-16.0,-71.0,-71.0,-41.0,-38.0,-16.0,-57.0,-71.0,-63.0,-41.0,0.0,-71.0,-16.0,-22.0,-34.0,-25.0,-71.0,-71.0,-22.0,-71.0,-63.0,-71.0,-71.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-71.0,-16.0,-71.0,-71.0,-51.0,-71.0,-60.0,-71.0,-43.0,-71.0,-70.0,-71.0,-34.0,-23.0,-66.0,-40.0
66,-84.0,-9.0,-82.0,-84.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-84.0,-40.0,-83.0,-40.0,-84.0,-84.0,-72.0,-84.0,-66.0,-56.0,-84.0,-11.0,-84.0,-38.0,-40.0,-84.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-84.0,-84.0,-84.0,-36.0,-57.0,-49.0,-84.0,-50.0,-48.0,-84.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-84.0,-16.0,-84.0,-84.0,-41.0,-38.0,-16.0,-57.0,-84.0,-63.0,-41.0,-71.0,0.0,-16.0,-22.0,-34.0,-25.0,-84.0,-72.0,-22.0,-84.0,-63.0,-84.0,-84.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-84.0,-16.0,-84.0,-83.0,-51.0,-84.0,-60.0,-83.0,-43.0,-84.0,-70.0,-84.0,-34.0,-23.0,-66.0,-40.0
67,-16.0,-9.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-11.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-3.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,0.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0
68,-22.0,-9.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-11.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-18.0,-3.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-16.0,-22.0,-22.0,-22.0,-22.0,-16.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-16.0,0.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-16.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0
69,-34.0,-9.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-11.0,-34.0,-34.0,-34.0,-34.0,-34.0,-25.0,-18.0,-3.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-28.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-16.0,-34.0,-34.0,-34.0,-34.0,-16.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-16.0,-22.0,0.0,-25.0,-34.0,-34.0,-22.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-33.0,-34.0,-16.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-23.0,-34.0,-34.0
70,-25.0,-9.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-11.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-18.0,-3.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-16.0,-25.0,-25.0,-25.0,-25.0,-16.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-16.0,-22.0,-25.0,0.0,-25.0,-25.0,-22.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-16.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-25.0,-23.0,-25.0,-25.0
71,-125.0,-9.0,-82.0,-93.0,-44.0,-61.0,-42.0,-60.0,-44.0,-73.0,-54.0,-123.0,-40.0,-83.0,-40.0,-84.0,-117.0,-72.0,-84.0,-66.0,-56.0,-90.0,-11.0,-93.0,-38.0,-40.0,-94.0,-46.0,-25.0,-18.0,-3.0,-47.0,-79.0,-57.0,-37.0,-57.0,-75.0,-28.0,-88.0,-160.0,-110.0,-36.0,-57.0,-49.0,-95.0,-50.0,-48.0,-117.0,-67.0,-84.0,-64.0,-64.0,-39.0,-35.0,-132.0,-16.0,-125.0,-86.0,-41.0,-38.0,-16.0,-57.0,-103.0,-63.0,-41.0,-71.0,-84.0,-16.0,-22.0,-34.0,-25.0,0.0,-72.0,-22.0,-99.0,-63.0,-182.0,-85.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-117.0,-16.0,-99.0,-83.0,-51.0,-106.0,-60.0,-83.0,-43.0,-131.0,-70.0,-96.0,-34.0,-23.0,-66.0,-40.0
72,-72.0,-9.0,-72.0,-72.0,-44.0,-61.0,-42.0,-60.0,-44.0,-72.0,-54.0,-72.0,-40.0,-72.0,-40.0,-72.0,-72.0,-72.0,-72.0,-66.0,-56.0,-72.0,-11.0,-72.0,-38.0,-40.0,-72.0,-46.0,-25.0,-18.0,-3.0,-47.0,-72.0,-57.0,-37.0,-57.0,-72.0,-28.0,-72.0,-72.0,-72.0,-36.0,-57.0,-49.0,-72.0,-50.0,-48.0,-72.0,-67.0,-72.0,-64.0,-64.0,-39.0,-35.0,-72.0,-16.0,-72.0,-72.0,-41.0,-38.0,-16.0,-57.0,-72.0,-63.0,-41.0,-71.0,-72.0,-16.0,-22.0,-34.0,-25.0,-72.0,0.0,-22.0,-72.0,-63.0,-72.0,-72.0,-61.0,-40.0,-48.0,-34.0,-66.0,-33.0,-72.0,-16.0,-72.0,-72.0,-51.0,-72.0,-60.0,-72.0,-43.0,-72.0,-70.0,-72.0,-34.0,-23.0,-66.0,-40.0
73,-22.0,-9.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-11.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-18.0,-3.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-16.0,-22.0,-22.0,-22.0,-22.0,-16.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-16.0,-22.0,-22.0,-22.0,-22.0,-22.0,0.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-16.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0,-22.0
